[],You're Telling Me!,
"[{'name': 'Elstree Studio Productions', 'id': 23411}, {'name': 'Double D Productions', 'id': 68946}]",St George's Day,
"[{'name': 'Bandai Visual Company', 'id': 528}, {'name': 'Kinoshita Komuten', 'id': 8671}, {'name': 'Toei Company', 'id': 9255}, {'name': 'TV Asahi', 'id': 9300}, {'name': 'Watanabe Entertainment', 'id': 40521}, {'name': 'SBI Holdings', 'id': 40522}, {'name': 'Broadmedia Studios', 'id': 40523}, {'name': 'Asatsu-DK', 'id': 40527}, {'name': 'Yoshidamasaki', 'id': 40529}]","Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",
"[{'name': 'Paramount Pictures', 'id': 4}]",Frenchman's Creek,
"[{'name': 'Paramount Pictures', 'id': 4}]","Arise, My Love",
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","Rich, Young and Pretty",
"[{'name': 'Peter Hutton', 'id': 75507}]",At Sea,
[],Can Heironymus Merkin Ever Forget Mercy Humppe and Find True Happiness?,
"[{'name': 'Total Entertainment', 'id': 6446}]","Sexo, Amor e Traição",
[],The Sea Serpent,
[],Kuningas Litmanen,
[],"Rag. Arturo De Fanti, bancario precario",
[],The Long Absence,
[],The Reluctant Saint,
"[{'name': 'Warner Bros.', 'id': 6194}]",An American Dream,
[],Stonewall Uprising,
[],Entity,
[],I Made a Splash,
"[{'name': 'Universal International Pictures (UI)', 'id': 10330}]",This Earth Is Mine,
"[{'name': 'Flashback Entertainment', 'id': 10663}]",Face The Music,
[],God is on Air,
[],The Uninvited,
"[{'name': 'Canal Street Films', 'id': 6665}]",Scary or Die,
"[{'name': 'Manga Films', 'id': 56674}]",FBI: Frikis buscan incordiar,
[],Prime Suspect: Scent of Darkness,
"[{'name': 'United Seven Creations', 'id': 81865}]",Josh,
"[{'name': 'Warner Bros.', 'id': 6194}]",Daughters Courageous,
"[{'name': 'Triumph Films', 'id': 23098}]",Nina Takes a Lover,
"[{'name': 'Mosfilm', 'id': 5120}]",Where Is Enohp Located?,
[],Strike Force,
[],The Thrushes Are Still Singing,
"[{'name': 'Supernova Group', 'id': 10670}]",The Green Elephant,
"[{'name': 'National Film Board of Canada (NFB)', 'id': 17027}]",Boogie-Doodle,
"[{'name': 'Tony-Seven Films', 'id': 21609}]",Vile,
"[{'name': 'Titanus', 'id': 641}, {'name': 'Labor Film', 'id': 10673}]",Chains,
[],Voices of the Andes,
[],Man on the Tracks,
"[{'name': 'CC Capital Arts Entertainment SRL', 'id': 17008}, {'name': 'Universal 1440 Entertainment', 'id': 17009}]",Werewolf: The Beast Among Us,
"[{'name': 'Zespol Filmowy ""Iluzjon""', 'id': 10941}]",The Noose,
[],The Battle of Chile - Part I,
[],The Battle of Chile - Part II,
[],The Battle of Chile - Part III,
"[{'name': 'Office de Radiodiffusion Télévision Française (ORTF)', 'id': 10621}, {'name': 'RAI Radiotelevisione Italiana', 'id': 20091}, {'name': 'Son et lumière', 'id': 37186}, {'name': 'Bavaria Film TV', 'id': 88361}]",The Little Theatre of Jean Renoir,
[],Two Days In April,
"[{'name': 'Cinesur', 'id': 10676}]",La próxima estación,
"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Toma 78', 'id': 10677}, {'name': 'De Milo', 'id': 10678}]",Mama,
[],Four Assassins,
"[{'name': 'London Film Productions', 'id': 659}]",The Ghost Goes West,
"[{'name': 'Bueprint Pictures', 'id': 6342}, {'name': 'Patagonik Film Group', 'id': 7100}, {'name': 'Televisión Federal (Telefe)', 'id': 21915}]",Dibu: La Película,
"[{'name': 'Yash Raj Films', 'id': 1569}]",Jab Tak Hai Jaan,
[],The Mural of Siqueiros,
"[{'name': 'Metromedia Producers Corporation', 'id': 5740}]",It's Good to Be Alive,
"[{'name': 'Alcina', 'id': 9058}]",Manon,
"[{'name': 'WMG Film', 'id': 8923}, {'name': 'Producciones Insurgentes', 'id': 48402}, {'name': 'San Mateo Films', 'id': 48403}]",The Liberator,
"[{'name': 'Sony Pictures Classics', 'id': 58}, {'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Detour Filmproduction', 'id': 11510}, {'name': 'Faliro House Productions', 'id': 19246}, {'name': 'Venture Forth', 'id': 20313}]",Before Midnight,
"[{'name': 'Laura Ziskin Productions', 'id': 326}, {'name': 'Lee Daniels Entertainment', 'id': 695}, {'name': 'Follow Through Productions', 'id': 18919}, {'name': 'Salamander Pictures', 'id': 18920}, {'name': 'Pam Williams Productions', 'id': 18921}, {'name': 'Windy Hill Pictures', 'id': 18922}]",The Butler,
"[{'name': 'Robert W. Paul', 'id': 44944}]",The '?' Motorist,
"[{'name': 'Crown Film Unit', 'id': 16204}]",A Diary for Timothy,
"[{'name': 'Khanzhonkov', 'id': 24060}]",After Death,
[],Stealing Time,
"[{'name': 'BBC', 'id': 5996}, {'name': 'HBO Films', 'id': 7429}]",Capturing Mary,
"[{'name': 'Paramount Pictures', 'id': 4}]",I Met Him in Paris,
"[{'name': 'Come On Sweet Film', 'id': 10695}]",Yes or No 2,
[],The Taiwan Oyster,
"[{'name': 'Hudson Hawk Films Ltd.', 'id': 44426}]",The Return of Bruno,
"[{'name': 'Hrvatska Radiotelevizija (HRT)', 'id': 20915}, {'name': 'Telefilm', 'id': 46112}]",Cannibal Vegetarian,
"[{'name': 'TLA Releasing', 'id': 328}]",Mixed Kebab,
"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",Ramona,
"[{'name': 'Wonderworld Studios', 'id': 3980}, {'name': 'Animation Picture Company', 'id': 15196}]",The Reef 2: High Tide,
"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Globo Filmes', 'id': 13969}, {'name': 'Natasha Filmes', 'id': 18514}]",Kings & Rats,
"[{'name': 'Toho Company', 'id': 882}]",Wife,
"[{'name': 'Toho Company', 'id': 882}]",Wife,
"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",Les Miserables,
[],Morgana,
[],Rebirth,
[],Party Crashers,
"[{'name': 'Walt Disney Productions', 'id': 3166}]",Gulliver Mickey,
[],The Hi-Line,
"[{'name': 'Spark Media', 'id': 10081}]",One 2 Ka 4,
"[{'name': 'Art Pictures Studio', 'id': 3451}]",Soulless,
"[{'name': 'Flashback Entertainment', 'id': 10663}]",Stone & Ed,
[],Cowboy del Amor,
"[{'name': 'Republic Pictures', 'id': 1432}]","Come On, Rangers",
"[{'name': '3 Sat', 'id': 199}, {'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}, {'name': 'Hessischer Rundfunk (HR)', 'id': 9292}, {'name': 'HE-Filmproduktion', 'id': 10727}]",Die Mondverschwörung,
"[{'name': 'Warner Bros.', 'id': 6194}]",Wonder Bar,
"[{'name': 'HBO Films', 'id': 7429}]",First Cousin Once Removed,
[],Aladdin and the Death Lamp,
[],The Price of Sex,
"[{'name': 'Freefall Films', 'id': 10962}, {'name': 'Incognito Pictures', 'id': 12701}, {'name': 'Hollywood Sky Entertainment', 'id': 12702}, {'name': 'Releaseme Productions', 'id': 12703}]","Guns, Girls and Gambling",
[],No Time for Comedy,
[],Wheelmen,
"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Robert E. Kent Productions', 'id': 11735}, {'name': 'Admiral Pictures (II)', 'id': 56442}]",Arizona Raiders,
[],Don't Click,
[],The Caine Mutiny Court-Martial,
"[{'name': 'Lenfilm', 'id': 10845}]",Twenty Days Without War,
[],A Streetcar Named Desire,
[],A Streetcar Named Desire,
"[{'name': 'Star Film Company', 'id': 45867}]",The Haunted Castle,
"[{'name': 'Eddie Saeta', 'id': 1247}, {'name': 'Iconica', 'id': 10814}, {'name': 'Lolita films', 'id': 10815}]",The Dead Man and Being Happy,
"[{'name': 'Lenfilm', 'id': 10845}, {'name': 'Nikola Film', 'id': 13205}, {'name': 'Fora Film', 'id': 14810}]",Everything Will Be All Right,
[],Money Matters,
[],Maze,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Torch Song,
"[{'name': 'Digital Frontier', 'id': 3361}, {'name': 'Sony Pictures Entertainment', 'id': 5752}, {'name': 'Capcom Company', 'id': 14788}]",Resident Evil: Damnation,
[],The Last Days of Pompeii,
"[{'name': 'Columbia Broadcasting System (CBS)', 'id': 4898}]","Why, Charlie Brown, Why?",
[],Dead Creatures,
[],Hustling,
"[{'name': 'Kindai Eiga Kyokai', 'id': 1516}]",Postcard,
"[{'name': 'Rat Pack Filmproduktion', 'id': 5754}, {'name': 'Braindogs Entertainment', 'id': 11636}, {'name': 'YMC Films', 'id': 11637}]",The Child,
"[{'name': 'CJ Entertainment', 'id': 7036}, {'name': 'REALies', 'id': 10744}]",Masquerade,
"[{'name': 'Herman Wobber', 'id': 41792}]",The Dinosaur and the Missing Link: A Prehistoric Tragedy,
[],Mariachi Gringo,
"[{'name': 'Hollywood Pictures Corporation', 'id': 10747}]",Harlem Rides the Range,
"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Cine Films Inc.', 'id': 10878}]",The Deadly Trackers,
[],The Surgeon,
"[{'name': 'Darlow Smithson Productions', 'id': 2015}, {'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}]",The Diary of Anne Frank,
[],The Conspiracy,
[],Identification Marks: None,
[],Lackawanna Blues,
"[{'name': 'Wüste Filmproduktion', 'id': 204}, {'name': 'ZDF ""Das Kleine Fernsehspiel""', 'id': 1928}, {'name': 'Magnolia Filmproduktion', 'id': 2169}, {'name': 'Wüste Film Ost', 'id': 11673}]",Forgotten,
"[{'name': 'Motlys', 'id': 2783}]",I Belong,
"[{'name': 'image now films', 'id': 5413}]",The Summit,
"[{'name': 'Braeburn Entertainment', 'id': 7425}, {'name': '180 Degrees', 'id': 23383}, {'name': 'Check Entertainment', 'id': 23384}, {'name': 'FishCorb Films', 'id': 23385}, {'name': 'Scatena & Rosner Films', 'id': 23386}]",Imaginary Friend,
"[{'name': 'PBS', 'id': 5826}, {'name': 'BBC', 'id': 5996}, {'name': 'Gravitas Ventures', 'id': 44632}]",Macbeth,
"[{'name': 'Filmpool Nord', 'id': 228}, {'name': 'Sonet Film', 'id': 1929}, {'name': 'Svensk Filmindustri (SF)', 'id': 6181}]",The Hypnotist,
"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'Sveriges Television (SVT)', 'id': 3221}, {'name': 'Svenska Filminstitutet (SFI)', 'id': 7446}, {'name': 'Eyeworks Film', 'id': 7608}]",The Anderssons in Greece: All Inclusive,
"[{'name': 'Green Light Media', 'id': 8822}]",Redd Inc.,
"[{'name': 'TF1 Films Productions', 'id': 356}, {'name': 'Vito Films', 'id': 19159}]",The Dream Team,
"[{'name': 'La Huit Production', 'id': 10767}, {'name': 'Cinaps TV', 'id': 10768}]",Jaurès,
[],The Delay,
"[{'name': 'Akson Studio', 'id': 10826}]",Shameless,
"[{'name': 'Greek Film Center', 'id': 7254}, {'name': 'Greek Television ET-1', 'id': 10769}]","See You in Hell, My Darling",
"[{'name': 'Home Box Office (HBO)', 'id': 3268}, {'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}, {'name': 'Moonlighting Films', 'id': 9137}]",The Girl,
"[{'name': 'Koan Films', 'id': 10890}, {'name': 'Go Films', 'id': 13313}]",Saints and Soldiers: Airborne Creed,
"[{'name': 'Shôchiku Eiga', 'id': 5070}]",Youth in Fury,
"[{'name': 'Shôchiku Eiga', 'id': 5070}]",Killers on Parade,
"[{'name': 'Parabólica Brasil', 'id': 93197}, {'name': 'Belavista Cinema e Produção', 'id': 93198}]",Rat Fever,
"[{'name': 'Ventanarosa Productions', 'id': 689}, {'name': 'Cineville', 'id': 2832}, {'name': 'Columbia TriStar Home Video', 'id': 20873}, {'name': 'Dan Lupovitz Productions', 'id': 80578}]",The Velocity of Gary,
[],The Neighbors,
"[{'name': '씨너스엔터테인먼트(주)', 'id': 19773}, {'name': '타임스토리그룹', 'id': 19774}]",The Traffickers,
"[{'name': 'Svenska Biografteatern AB', 'id': 17620}]",Karin Daughter of Ingmar,
"[{'name': 'Korsa Film', 'id': 23336}]",The Russian Game,
"[{'name': 'Participant Media', 'id': 6735}, {'name': 'Imagenation Abu Dhabi FZ', 'id': 6736}, {'name': 'Focus Features', 'id': 10146}, {'name': 'Media Farm', 'id': 29311}, {'name': 'Sunday Night', 'id': 29312}, {'name': 'Pearl Street Films', 'id': 29313}]",Promised Land,
"[{'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Quad Productions', 'id': 7038}]",Fly Me to the Moon,
"[{'name': 'Blender Foundation', 'id': 6908}]",Tears of Steel,
"[{'name': 'Dakota Pictures', 'id': 3849}, {'name': 'Travieso Productions', 'id': 7084}]","George Lopez: It's Not Me, It's You",
"[{'name': 'Columbia Pictures Corporation', 'id': 441}]",All the Young Men,
[],Valley of Head Hunters,
[],Electoral Dysfunction,
[],186 Dollars to Freedom,
"[{'name': ""Twelve O'Clock Films"", 'id': 57002}, {'name': 'Lost Footage Films', 'id': 57003}]",Radio Unnameable,
"[{'name': 'Films A2', 'id': 875}, {'name': 'Les Films du Triangle', 'id': 22449}]",Eréndira,
"[{'name': 'Eurimages', 'id': 850}, {'name': 'Acajou Films', 'id': 18519}, {'name': 'Tremora', 'id': 19118}, {'name': 'Media Programme of the European Community', 'id': 21972}, {'name': 'Lietuvos Respublikos kulturos ministerija', 'id': 24819}, {'name': 'Les Films 2 Cinema', 'id': 24820}]",Vanishing Waves,
"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Delphi IV Productions', 'id': 7401}]",Happy New Year,
"[{'name': 'SF Film Production ApS', 'id': 49069}]",Marie Kroyer,
"[{'name': 'Freeride Entertainment', 'id': 4632}]",Where the Trail Ends,
[],Il rosso e il blu,
"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'HBO Films', 'id': 7429}]",Clear History,
"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'AMBL Productions', 'id': 14155}]",The Joker Is Wild,
"[{'name': 'Screen Gems', 'id': 3287}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Misher Films', 'id': 11581}]",Carrie,
[],Call Me Kuchu,
"[{'name': 'Eichberg-Film', 'id': 1328}, {'name': 'Transmonde Film', 'id': 1413}, {'name': 'Producciones Benito Perojo', 'id': 9185}, {'name': 'Sud-Pacifique Films', 'id': 10785}, {'name': 'Capitole Films', 'id': 10786}]",Backfire,
"[{'name': 'Drotcroft Limited', 'id': 10789}, {'name': 'MBP (Germany)', 'id': 10791}, {'name': 'Weintraub/Kuhn Productions', 'id': 10792}]",Endangered Species,
"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'Strix Drama AB', 'id': 10910}]",Johan Falk: Spelets regler,
"[{'name': 'Cinematograph AB', 'id': 7445}]",Scenes from a Marriage,
"[{'name': 'Industrial Development Corporation of South Africa', 'id': 564}, {'name': '120dB Films', 'id': 5113}, {'name': 'The Department of Trade and Industry of South Africa', 'id': 10884}, {'name': 'Cinema Management Group', 'id': 25032}, {'name': 'The National Film and Video Foundation of SA', 'id': 25033}, {'name': 'Wonderful Works', 'id': 25034}, {'name': 'Triggerfish Animation', 'id': 33805}]",Zambezia,
"[{'name': 'Mega Film', 'id': 1406}, {'name': 'Rialto Film Preben-Philipsen', 'id': 3602}, {'name': 'Colt Produzioni Cinematografiche', 'id': 7516}]",Double Face,
[],Snow Shark: Ancient Snow Beast,
[],Pluto,
[],Liar Game: Reborn,
"[{'name': 'Last Picture Pro', 'id': 76877}]",The Zero Years,
"[{'name': 'Impact Films', 'id': 13734}]",House of the Sleeping Beauties,
"[{'name': 'YUMETA COMPANY', 'id': 10804}]",Animation Runner Kuromi 2,
"[{'name': 'Patagonik Film Group', 'id': 7100}, {'name': 'Pol-Ka Producciones', 'id': 27281}]",Two Plus Two,
"[{'name': 'Showbox', 'id': 3491}]",A Company Man,
[],Excuse Me for Living,
"[{'name': 'New York Motion Picture', 'id': 50574}]",The Italian,
[],Pretty Smart,
"[{'name': 'Thanhouser Film Corporation', 'id': 35353}]",King Lear,
[],The Punk Rock Movie,
"[{'name': 'The Rank Organisation', 'id': 364}, {'name': 'Gainsborough Pictures', 'id': 1221}]",Trio,
"[{'name': 'Columbia Pictures Television', 'id': 3614}]",Out of Time,
[],A Wedding Suit,
[],Heroine,
"[{'name': 'Films Montana', 'id': 1376}, {'name': 'Euan Lloyd Productions', 'id': 15555}, {'name': 'Finarco', 'id': 33649}]",The Man Called Noon,
"[{'name': 'Warner Bros.', 'id': 6194}]",Song of the Saddle,
[],The American Scream,
[],The Bermuda Triangle,
"[{'name': 'King Record Co.', 'id': 4673}, {'name': 'T-Joy', 'id': 17228}, {'name': 'Gansis', 'id': 28045}, {'name': 'KH Capital', 'id': 44805}, {'name': 'BizAsset', 'id': 44806}]",Why Don't You Play in Hell?,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Kerry', 'id': 13684}]",The Happy Road,
"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Columbia Pictures', 'id': 5}]",Mickey's Orphans,
[],The Beast,
"[{'name': 'Death Awaits Cinema', 'id': 10935}, {'name': 'Twin Engine Films', 'id': 12881}, {'name': 'Pink Buffalo Films', 'id': 12882}]",Grave Encounters 2,
"[{'name': 'Patriot Pictures', 'id': 2373}]",One Tough Cop,
"[{'name': 'Cinema Vehicle Services', 'id': 25673}, {'name': 'Atlas 2 Productions', 'id': 30033}]",Atlas Shrugged Part II,
[],Marriage Material,
"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'De Line Pictures', 'id': 2609}]",Pain & Gain,
"[{'name': 'Original Pictures', 'id': 4234}, {'name': 'Fox Television Studios', 'id': 6529}, {'name': 'Manitoba Film and Video Production Tax Credit', 'id': 11715}]",Home Alone: The Holiday Heist,
"[{'name': 'Century Films', 'id': 4284}]",The Finest Hour,
"[{'name': 'WWE Studios', 'id': 10339}]",Barricade,
[],Below the Belt,
"[{'name': 'NALA Films', 'id': 2088}]",Decoding Deepak,
"[{'name': 'Front Street Productions', 'id': 1450}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Imagenation Abu Dhabi FZ', 'id': 6736}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Spitfire Pictures', 'id': 14739}]",Snitch,
"[{'name': 'Entertainment One', 'id': 8147}]",Vampire Dog,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Downstairs,
"[{'name': 'Allied Artists Pictures', 'id': 4928}]",Quantrill's Raiders,
"[{'name': 'Jhamu Sughand Productions', 'id': 10822}, {'name': 'Raaj Kamal Films International', 'id': 11946}]",Chachi 420,
[],Executive Target,
"[{'name': 'Compagnie Eric Rohmer (CER)', 'id': 30232}]","The Tree, the Mayor and the Mediatheque",
[],Another Harvest Moon,
"[{'name': 'Swargachitra', 'id': 18229}]",Godfather,
"[{'name': 'Cosmopolitan Productions', 'id': 1442}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",The Red Mill,
"[{'name': 'Evershine Release', 'id': 59305}]",Sandesham,
"[{'name': 'Warner Bros.', 'id': 6194}]",The Great Garrick,
[],Frozen Planet,
[],The House,
"[{'name': 'Fortress Features', 'id': 5176}, {'name': 'LD Entertainment', 'id': 10285}]",The Collection,
[],Half the Sky: Turning Oppression Into Opportunity for Women Worldwide,
"[{'name': 'Cinemagic Inc.', 'id': 13757}, {'name': 'M.D. Producciones Cinematográficas', 'id': 40780}]",The Castilian,
"[{'name': 'Mattel Entertainment', 'id': 49983}]",Monster High: Ghouls Rule,
"[{'name': 'The Last Picture Company', 'id': 8869}, {'name': 'Aquarius Films', 'id': 13786}, {'name': 'Blue-Tongue Films', 'id': 32299}]",I Love Sarah Jane,
"[{'name': 'Sob Noisse Movies', 'id': 43463}]",Ape,
"[{'name': 'Fidélité Films', 'id': 2927}]",Renoir,
[],Meet Him And Die,
[],Billy Gardell: Halftime,
"[{'name': '3 Arts Entertainment', 'id': 787}]",D.L. Hughley: Reset,
"[{'name': 'Orofino', 'id': 11384}]",Heathens and Thieves,
"[{'name': 'Villealfa Filmproduction Oy', 'id': 2303}]",Amazon,
[],Daddy-O,
"[{'name': 'Lenfilm', 'id': 10845}]",The Dead Season,
"[{'name': 'Merchant Ivory Productions', 'id': 2370}, {'name': 'Oregon Four', 'id': 75053}]",Roseland,
[],Who Am I This Time?,
"[{'name': 'Viacom Productions', 'id': 12077}]",Scam,
"[{'name': 'Vitagraph Company of America', 'id': 15634}]",Humorous Phases of Funny Faces,
"[{'name': 'Full Moon Entertainment', 'id': 4867}]",Killjoy Goes To Hell,
"[{'name': 'Lions Gate', 'id': 6644}, {'name': 'Motel Man Productions', 'id': 21958}]",The Lost Room,
[],The Italian Key,
"[{'name': 'Rosemont Productions International', 'id': 63813}, {'name': 'Zeke Productions', 'id': 89425}]",Riders of the Purple Sage,
"[{'name': 'Stockholm Syndrome Film', 'id': 52831}]",Wither,
[],Makdee,
[],More of Me,
[],Evil Behind You,
[],Life After Tomorrow,
"[{'name': ""Ali'n Productions"", 'id': 58725}]",Horses of God,
[],Touch of the Light,
"[{'name': 'Shangri-La Entertainment', 'id': 2265}, {'name': 'Gato Negro Films', 'id': 5295}]",Hotel Noir,
"[{'name': 'Walkaway Entertainment', 'id': 11001}, {'name': 'Stoned Gremlin', 'id': 11002}]",The Cinema Snob Movie,
"[{'name': 'Studio Filmowe Kadr', 'id': 7926}, {'name': 'Kino Świat (koprodukcja)', 'id': 72548}, {'name': 'Silesia Film (coprodukcja)', 'id': 74832}, {'name': 'Chimney Pot, The (koprodukcja)', 'id': 75746}, {'name': 'Polski Instytut Sztuki Filmowej (finansowanie)', 'id': 75747}]",You Are God,
"[{'name': 'Puvisate Ltd.', 'id': 79218}, {'name': 'Creative Films Siam Ltd.', 'id': 79219}]",P,
[],12 Storeys,
[],Ek Hasina Thi,
"[{'name': 'Poe/films', 'id': 39329}]",Ex-Girlfriends,
"[{'name': 'Eesti Joonisfilm', 'id': 12432}]",Frank & Wendy,
"[{'name': 'Arnold and Gregor Production', 'id': 6157}]",Junk,
[],The Last Sentence,
"[{'name': 'Taska Film', 'id': 6162}, {'name': 'Solar Films inc.', 'id': 6339}]",Purge,
"[{'name': 'Aica Cinematografica S.R.L', 'id': 53630}]",Top Sensation,
"[{'name': 'Douglas Fairbanks Pictures', 'id': 13399}, {'name': 'Artcraft Pictures Corporation', 'id': 13400}]",Wild and Woolly,
"[{'name': 'Ciné@', 'id': 2564}, {'name': 'F Comme Film', 'id': 11778}]",Camille Rewinds,
[],Watch Your Left,
"[{'name': 'DUNE/Canal+', 'id': 12580}]",Derrick contre Superman,
"[{'name': 'Unified Film Organization (UFO)', 'id': 4009}]",Lake Placid: The Final Chapter,
"[{'name': 'Peter Jones Productions', 'id': 10914}, {'name': 'Turner Classic Movies (TCM)', 'id': 10915}]",Glorious Technicolor,
"[{'name': 'Turner Classic Movies (TCM)', 'id': 10915}, {'name': 'Kurtti-Pellerin', 'id': 10916}]",Welcome to Sherwood! The Story of 'The Adventures of Robin Hood',
[],Speed - In Search of Lost Time,
[],A Mother Should Be Loved,
"[{'name': 'Sandrews', 'id': 1728}]",The Girls,
[],The chosen,
[],The Barrens,
[],Django Kills Softly,
"[{'name': 'Svensk Filmindustri (SF)', 'id': 6181}, {'name': 'Svenska Ord', 'id': 78546}]",The Softening of the Egg,
"[{'name': 'Universal Studios', 'id': 13}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Fuji Television Network', 'id': 3341}, {'name': 'Dentsu', 'id': 6452}]",Jurassic World,
[],Dim Sum: A Little Bit of Heart,
[],Carl Panzram: The Spirit of Hatred and Vengeance,
"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Merchant Ivory Productions', 'id': 2370}]",The Ballad of the Sad Cafe,
"[{'name': 'Showcase Entertainment, Inc.', 'id': 21448}, {'name': 'Fever Lake, L.L.C.', 'id': 39401}, {'name': 'Madacy Home Video', 'id': 39402}]",Fever Lake,
"[{'name': 'Holiday Cinematografica', 'id': 87980}]",Deadly Chase,
[],Chi lavora è perduto,
[],A Conversation with Gregory Peck,
[],The Marshal of Finland,
"[{'name': 'Fábulas Negras', 'id': 10942}]",Mud Zombies,
"[{'name': 'KSM', 'id': 68624}]",Dead Before Dawn 3D,
"[{'name': 'Asmik Ace Entertainment', 'id': 3033}]",Bread of Happiness,
"[{'name': 'LD Entertainment', 'id': 10285}, {'name': 'Mark Gordon Productions', 'id': 11362}]",The Details,
[],Christmas in Compton,
"[{'name': 'Nordisk Film', 'id': 235}]",Johan Falk: De 107 patrioterna,
"[{'name': 'Underground Films\\', 'id': 7324}]",Amber Alert,
[],Leave,
[],"Andrew Jenks, Room 335",
[],The Headhunter's Sister,
"[{'name': 'Palomar', 'id': 7699}]",Steel,
"[{'name': 'Telecinco', 'id': 1182}, {'name': 'Estudios Picasso', 'id': 2029}, {'name': 'Amiguetes Entertainment', 'id': 7864}, {'name': 'Canal+ España', 'id': 9335}, {'name': 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'id': 9974}, {'name': 'Apache Films', 'id': 62340}]",El asombroso mundo de Borjamari y Pocholo,
[],K.O. Miguel,
"[{'name': 'Muskat Filmed Properties', 'id': 10989}, {'name': 'Troop 41 Productions', 'id': 55060}]",Nature Calls,
[],Beware of Christians,
[],Redemption: For Robbing the Dead,
[],OMG: Oh My God!,
[],The Silver Screen: Color Me Lavender,
"[{'name': 'TV Man Union', 'id': 12424}]",The Samurai That Night,
[],No Logo: Taking Aim at the Brand Bullies,
"[{'name': 'Enrique Cerezo Producciones Cinematográficas S.A.', 'id': 8521}, {'name': 'Film Export Group', 'id': 11807}, {'name': ""Les Films de l'Astre"", 'id': 68141}]",Dracula 3D,
"[{'name': 'Cartoon Saloon', 'id': 23948}, {'name': 'Schesch Filmkreation', 'id': 58744}]",Moon Man,
[],Dirty Pictures,
"[{'name': 'Zinc Entertainment Inc.', 'id': 8935}, {'name': 'Bomar OOD', 'id': 28176}]",Dungeons & Dragons: The Book of Vile Darkness,
"[{'name': 'Davis Entertainment', 'id': 1302}]",Storyville,
"[{'name': 'Passion Pictures', 'id': 11594}, {'name': 'Red Box Films', 'id': 12840}]",Everything or Nothing,
[],Daddy,
"[{'name': 'Brocken Spectre Jockey Mutch', 'id': 67114}]",Shell,
[],Seeing Red: Stories of American Communists,
"[{'name': 'Sony Music Entertainment Japan', 'id': 648}, {'name': 'King Record Co.', 'id': 4673}, {'name': 'Media Factory', 'id': 7967}]",Vengeance Can Wait,
"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'Strix Drama AB', 'id': 10910}]",Johan Falk: Alla råns moder,
[],Little Monsters,
"[{'name': 'Fantefilm', 'id': 3079}, {'name': 'Film Fund FUZZ', 'id': 5241}]",Escape,
"[{'name': 'Simka Entertainment', 'id': 37938}, {'name': 'Work Point Entertainment', 'id': 79236}]",The Giant King,
"[{'name': 'Paramount Pictures', 'id': 4}]",Honor Among Lovers,
"[{'name': 'RKO Radio Pictures', 'id': 6}]",Consolation Marriage,
"[{'name': 'Revolution Films', 'id': 163}]",Resurrection Man,
"[{'name': 'Vostokkino', 'id': 94046}]",The Steel Road,
"[{'name': 'Quality Filmed Entertainment', 'id': 40245}]",Inside,
"[{'name': 'Bleiberg Entertainment', 'id': 1872}, {'name': 'Barrandov Studios', 'id': 6242}, {'name': 'RWE', 'id': 33629}]",In the Shadow,
"[{'name': 'Saban Entertainment', 'id': 2106}, {'name': 'Mattel', 'id': 6220}, {'name': 'DiC Entertainment', 'id': 20477}]",Barbie and the Rockers: Out Of This World,
[],Sista dansen,
